prompt_id,graph_id,condition,mechanism,model,cutoff_layer,n_observed_layers,feature_set,observed_final_margin,predicted_final_margin,predicted_boundary_probability
g011_direct_conflict,11,direct_conflict,competition,qwen,21,2,current_R,-5.65625,-3.347104104178024,0.3913606525708473
g011_closure_update,11,closure_update,closure,qwen,21,2,current_R,-6.1875,-3.454165812316486,0.38074959070589104
g011_closure_override,11,closure_override,closure,qwen,21,2,current_R,-6.34375,-3.2559936879787013,0.400472801100762
g011_exception_override,11,exception_override,closure,qwen,21,2,current_R,-6.015625,-2.8684237828640717,0.4399364108226958
g012_clean,12,clean,stable,qwen,21,2,current_R,-2.578125,-1.7606382993059948,0.5552330572134123
g012_redundant,12,redundant,stable,qwen,21,2,current_R,-0.78125,-1.2008410156509013,0.6120495316113354
g012_irrelevant,12,irrelevant,stable,qwen,21,2,current_R,-1.5,-1.646392488006933,0.5669979549745849
g012_paraphrase,12,paraphrase,stable,qwen,21,2,current_R,1.984375,-0.052793586648838264,0.7182970560412355
g012_weak_distractor,12,weak_distractor,competition,qwen,21,2,current_R,-1.90625,-1.3386331696708569,0.5982823038487805
g012_competition_balanced,12,competition_balanced,competition,qwen,21,2,current_R,-4.78125,-1.9103202245595852,0.5397268372639964
g012_direct_conflict,12,direct_conflict,competition,qwen,21,2,current_R,-4.140625,-1.297556040632052,0.6024037619935138
g012_closure_update,12,closure_update,closure,qwen,21,2,current_R,-6.34375,-1.5678092510653543,0.5750475524434275
g012_closure_override,12,closure_override,closure,qwen,21,2,current_R,-6.6875,-1.8117899158836552,0.5499445761502837
g012_exception_override,12,exception_override,closure,qwen,21,2,current_R,-5.28125,-1.297856079894018,0.6023737094973354
g015_clean,15,clean,stable,qwen,21,2,current_R,-1.625,-0.558293088185184,0.6736276298734042
g015_redundant,15,redundant,stable,qwen,21,2,current_R,0.390625,-0.15863174390898038,0.7092553670902129
g015_irrelevant,15,irrelevant,stable,qwen,21,2,current_R,-1.5625,-0.2402883984105908,0.7021637583162111
g015_paraphrase,15,paraphrase,stable,qwen,21,2,current_R,2.34375,0.08543542453654007,0.7298447769180569
g015_weak_distractor,15,weak_distractor,competition,qwen,21,2,current_R,-0.203125,-1.1169342513240932,0.6203476235347835
g015_competition_balanced,15,competition_balanced,competition,qwen,21,2,current_R,-3.046875,-2.0640977318988956,0.5237161367969122
g015_direct_conflict,15,direct_conflict,competition,qwen,21,2,current_R,-4.734375,-1.7669806677050874,0.5545779843750982
g015_closure_update,15,closure_update,closure,qwen,21,2,current_R,-5.25,-2.7482094520863267,0.45235785343559304
g015_closure_override,15,closure_override,closure,qwen,21,2,current_R,-3.90625,-2.3600131342325423,0.4927977066867427
g015_exception_override,15,exception_override,closure,qwen,21,2,current_R,-4.5,-1.8939967962318245,0.5414221449873988
g018_clean,18,clean,stable,qwen,21,2,current_R,-0.5625,-1.4808875999145403,0.5839049922750292
g018_redundant,18,redundant,stable,qwen,21,2,current_R,-0.296875,-0.7441915064337328,0.6563112860609112
g018_irrelevant,18,irrelevant,stable,qwen,21,2,current_R,-0.921875,-1.5144153718431939,0.5804945522629817
g018_paraphrase,18,paraphrase,stable,qwen,21,2,current_R,1.578125,-0.0041419895216496805,0.7223955097195808
g018_weak_distractor,18,weak_distractor,competition,qwen,21,2,current_R,-0.9375,-1.312489040859977,0.600907111630605
g018_competition_balanced,18,competition_balanced,competition,qwen,21,2,current_R,-4.5,-1.693485265768493,0.5621567660716499
g018_direct_conflict,18,direct_conflict,competition,qwen,21,2,current_R,-4.328125,-1.3162757209855311,0.6005272930521791
g018_closure_update,18,closure_update,closure,qwen,21,2,current_R,-5.828125,-1.6124325672212763,0.5704812056923092
g018_closure_override,18,closure_override,closure,qwen,21,2,current_R,-6.96875,-1.8587444909451647,0.5450800344603177
g018_exception_override,18,exception_override,closure,qwen,21,2,current_R,-5.03125,-1.2540437006233605,0.6067537581209531
g022_clean,22,clean,stable,qwen,21,2,current_R,2.140625,-3.2616259086814097,0.3999074392153038
g022_redundant,22,redundant,stable,qwen,21,2,current_R,3.09375,-3.548914056855507,0.37145264863630606
g022_irrelevant,22,irrelevant,stable,qwen,21,2,current_R,-2.0,-3.125836097603307,0.41360899786548877
g022_paraphrase,22,paraphrase,stable,qwen,21,2,current_R,2.8125,-5.776418250122406,0.18885066999534558
g022_weak_distractor,22,weak_distractor,competition,qwen,21,2,current_R,-0.421875,-3.275425438126237,0.3985233727054942
g022_competition_balanced,22,competition_balanced,competition,qwen,21,2,current_R,-3.90625,-3.7067657927170625,0.3561758711616755
g022_direct_conflict,22,direct_conflict,competition,qwen,21,2,current_R,-4.484375,-3.5489913192734575,0.37144510510160883
g022_closure_update,22,closure_update,closure,qwen,21,2,current_R,-3.640625,-4.063384519989153,0.32275642623593814
g022_closure_override,22,closure_override,closure,qwen,21,2,current_R,-8.703125,-3.0704711358375993,0.41923538125085036
g022_exception_override,22,exception_override,closure,qwen,21,2,current_R,-5.09375,-3.552013720926978,0.37115006139617657
g026_clean,26,clean,stable,qwen,21,2,current_R,0.359375,-1.4121690076679874,0.5908696563515858
g026_redundant,26,redundant,stable,qwen,21,2,current_R,-0.1875,-1.588270451615056,0.572955278887263
g026_irrelevant,26,irrelevant,stable,qwen,21,2,current_R,-0.171875,-1.6776063571473059,0.5637905057863234
g026_paraphrase,26,paraphrase,stable,qwen,21,2,current_R,2.484375,-2.1299493335976494,0.5168430572047614
g026_weak_distractor,26,weak_distractor,competition,qwen,21,2,current_R,-0.453125,-2.2283278685669115,0.5065639841872384
g026_competition_balanced,26,competition_balanced,competition,qwen,21,2,current_R,-1.859375,-3.118039997436092,0.41439993793757224
g026_direct_conflict,26,direct_conflict,competition,qwen,21,2,current_R,-2.953125,-2.8100851827488964,0.4459559808276664
g026_closure_update,26,closure_update,closure,qwen,21,2,current_R,-3.75,-3.905041799879317,0.3373967780634482
g026_closure_override,26,closure_override,closure,qwen,21,2,current_R,-4.25,-4.742649221299242,0.26401761258279727
g026_exception_override,26,exception_override,closure,qwen,21,2,current_R,-4.125,-4.024744411387785,0.32629852939326015
g030_clean,30,clean,stable,qwen,21,2,current_R,-1.140625,-1.2842320817262203,0.6037375331313051
g030_redundant,30,redundant,stable,qwen,21,2,current_R,-0.453125,-0.6336568576859831,0.666661209364601
g030_irrelevant,30,irrelevant,stable,qwen,21,2,current_R,-0.75,-1.2021810371547275,0.6119164650857338
g030_paraphrase,30,paraphrase,stable,qwen,21,2,current_R,1.375,0.1498237578346293,0.7351208697349909
g030_weak_distractor,30,weak_distractor,competition,qwen,21,2,current_R,-0.03125,-0.9369182643659866,0.637909834763073
g030_competition_balanced,30,competition_balanced,competition,qwen,21,2,current_R,-2.796875,-1.226326812161142,0.6095159037354844
g030_direct_conflict,30,direct_conflict,competition,qwen,21,2,current_R,-3.296875,-0.7572229962989778,0.6550810026149853
g030_closure_update,30,closure_update,closure,qwen,21,2,current_R,-6.5625,-1.4917400661797304,0.582801943444265
g030_closure_override,30,closure_override,closure,qwen,21,2,current_R,-6.546875,-1.6786873293683389,0.5636793308569361
g030_exception_override,30,exception_override,closure,qwen,21,2,current_R,-4.484375,-0.934198800815301,0.6381724730610705
g031_clean,31,clean,stable,qwen,21,2,current_R,-0.84375,-2.837209913723699,0.4431550793202435
g031_redundant,31,redundant,stable,qwen,21,2,current_R,0.03125,-3.5538908034777457,0.3709668709050723
g031_irrelevant,31,irrelevant,stable,qwen,21,2,current_R,-0.6875,-3.405601411214813,0.38554945356027626
g031_paraphrase,31,paraphrase,stable,qwen,21,2,current_R,2.140625,-2.867283541348829,0.4400539015160271
g031_weak_distractor,31,weak_distractor,competition,qwen,21,2,current_R,-0.96875,-3.3294972094393236,0.39311587621994554
g031_competition_balanced,31,competition_balanced,competition,qwen,21,2,current_R,-3.09375,-3.5857151463484795,0.3678667153214939
g031_direct_conflict,31,direct_conflict,competition,qwen,21,2,current_R,-5.5,-3.64869329511533,0.3617640116307697
g031_closure_update,31,closure_update,closure,qwen,21,2,current_R,-5.59375,-3.923996369431018,0.3356270208938196
g031_closure_override,31,closure_override,closure,qwen,21,2,current_R,-4.921875,-3.524094504450445,0.37387913731091227
g031_exception_override,31,exception_override,closure,qwen,21,2,current_R,-2.453125,-3.534270636059277,0.37288349032915086
g033_clean,33,clean,stable,qwen,21,2,current_R,-0.59375,-0.29928627248808937,0.6969785202716927
g033_redundant,33,redundant,stable,qwen,21,2,current_R,0.640625,-0.31648101483259916,0.6954577307471573
g033_irrelevant,33,irrelevant,stable,qwen,21,2,current_R,0.484375,-0.03497771687217277,0.7198021433125721
g033_paraphrase,33,paraphrase,stable,qwen,21,2,current_R,2.1875,-0.10612210347177609,0.713762620261897
g033_weak_distractor,33,weak_distractor,competition,qwen,21,2,current_R,-0.109375,-1.3325619444448082,0.5988923487722304
g033_competition_balanced,33,competition_balanced,competition,qwen,21,2,current_R,-1.296875,-2.01440559861121,0.5288968172274977
g033_direct_conflict,33,direct_conflict,competition,qwen,21,2,current_R,-3.296875,-1.4590563739348166,0.5861213721592307
g033_closure_update,33,closure_update,closure,qwen,21,2,current_R,-6.34375,-3.0980123028440563,0.41643382869615175
g033_closure_override,33,closure_override,closure,qwen,21,2,current_R,-3.1875,-2.2068599208935984,0.5088078357038869
g033_exception_override,33,exception_override,closure,qwen,21,2,current_R,-2.703125,-1.415494273568525,0.590533453409934
g039_clean,39,clean,stable,qwen,21,2,current_R,-0.390625,-0.012166608822754998,0.7217220420790664
g039_redundant,39,redundant,stable,qwen,21,2,current_R,1.140625,-0.0625870527989476,0.7174676127918059
g039_irrelevant,39,irrelevant,stable,qwen,21,2,current_R,0.921875,0.13998911706580097,0.7343192812324033
g039_paraphrase,39,paraphrase,stable,qwen,21,2,current_R,2.703125,-0.26270105432011803,0.7001999607653703
g039_weak_distractor,39,weak_distractor,competition,qwen,21,2,current_R,-0.75,-1.6543551607404137,0.5661802554505795
g039_competition_balanced,39,competition_balanced,competition,qwen,21,2,current_R,-1.078125,-1.8464923646028475,0.5463502354024119
g039_direct_conflict,39,direct_conflict,competition,qwen,21,2,current_R,-4.03125,-1.5462386438045626,0.5772503600181939
g039_closure_update,39,closure_update,closure,qwen,21,2,current_R,-6.1875,-2.8674264892852066,0.44003917176611945
g039_closure_override,39,closure_override,closure,qwen,21,2,current_R,-4.671875,-2.4925735821134065,0.4789510068213528
g039_exception_override,39,exception_override,closure,qwen,21,2,current_R,-3.671875,-1.508470070787398,0.5810998783851148
g040_clean,40,clean,stable,qwen,21,2,current_R,2.078125,-2.702219295532548,0.4571265044645345
g040_redundant,40,redundant,stable,qwen,21,2,current_R,2.46875,-3.225611370728884,0.40352711330802915
g040_irrelevant,40,irrelevant,stable,qwen,21,2,current_R,0.296875,-2.8399418866036137,0.4428731728345997
g040_paraphrase,40,paraphrase,stable,qwen,21,2,current_R,2.96875,-6.0501076948232875,0.17193886717183723
g040_weak_distractor,40,weak_distractor,competition,qwen,21,2,current_R,0.0625,-2.9444969098039993,0.4321136535811861
g040_competition_balanced,40,competition_balanced,competition,qwen,21,2,current_R,-3.046875,-3.453223753657754,0.3808424811483082
g040_direct_conflict,40,direct_conflict,competition,qwen,21,2,current_R,-4.09375,-3.3834546362512743,0.3877458055286348
g040_closure_update,40,closure_update,closure,qwen,21,2,current_R,-6.0,-4.191710361438269,0.3111396310277918
g040_closure_override,40,closure_override,closure,qwen,21,2,current_R,-8.515625,-3.1920027183703796,0.4069144905223812
g040_exception_override,40,exception_override,closure,qwen,21,2,current_R,-5.75,-3.699481670314489,0.35687469207116107
g042_clean,42,clean,stable,qwen,21,2,current_R,-1.984375,-1.7691994811272678,0.5543487688701774
g042_redundant,42,redundant,stable,qwen,21,2,current_R,-0.953125,-1.2404786024706806,0.6081064623621617
g042_irrelevant,42,irrelevant,stable,qwen,21,2,current_R,-1.0625,-1.5640693770646665,0.5754296875575435
g042_paraphrase,42,paraphrase,stable,qwen,21,2,current_R,1.53125,0.1782429228093938,0.7374285083825689
g042_weak_distractor,42,weak_distractor,competition,qwen,21,2,current_R,-0.421875,-1.1680509710275926,0.6153003914396878
g042_competition_balanced,42,competition_balanced,competition,qwen,21,2,current_R,-2.515625,-1.5157066485069215,0.5803630476875627
g042_direct_conflict,42,direct_conflict,competition,qwen,21,2,current_R,-3.484375,-1.182444639142162,0.613874627715866
g042_closure_update,42,closure_update,closure,qwen,21,2,current_R,-5.703125,-1.5784597216674114,0.5739588121349195
g042_closure_override,42,closure_override,closure,qwen,21,2,current_R,-6.453125,-1.6546229804016335,0.5661527463336183
g042_exception_override,42,exception_override,closure,qwen,21,2,current_R,-5.046875,-1.3726122929692794,0.5948624633727619
g045_clean,45,clean,stable,qwen,21,2,current_R,-0.21875,-0.4034142982747997,0.6877038315960736
g045_redundant,45,redundant,stable,qwen,21,2,current_R,0.625,-0.2774291046521773,0.6989054656237137
g045_irrelevant,45,irrelevant,stable,qwen,21,2,current_R,-0.515625,-0.18262177545849134,0.7071822629480816
g045_paraphrase,45,paraphrase,stable,qwen,21,2,current_R,2.0625,-0.0703022162212501,0.7168131468459894
g045_weak_distractor,45,weak_distractor,competition,qwen,21,2,current_R,0.28125,-0.7994177485086618,0.6510832469531115
g045_competition_balanced,45,competition_balanced,competition,qwen,21,2,current_R,-0.875,-1.5861518051464856,0.5731720450141792
g045_direct_conflict,45,direct_conflict,competition,qwen,21,2,current_R,-4.25,-1.4415889189811233,0.5878922233988945
g045_closure_update,45,closure_update,closure,qwen,21,2,current_R,-5.21875,-2.7431782552620247,0.4528791209031059
g045_closure_override,45,closure_override,closure,qwen,21,2,current_R,-3.578125,-2.393790603450992,0.48926756177139136
g045_exception_override,45,exception_override,closure,qwen,21,2,current_R,-3.953125,-1.7969946567569157,0.5514754481241361
g053_clean,53,clean,stable,qwen,21,2,current_R,-2.390625,-3.029703711940985,0.42339186556160247
g053_redundant,53,redundant,stable,qwen,21,2,current_R,-1.796875,-2.823968248663441,0.4445219743043123
g053_irrelevant,53,irrelevant,stable,qwen,21,2,current_R,-3.5625,-3.273755812599408,0.3986907472174196
g053_paraphrase,53,paraphrase,stable,qwen,21,2,current_R,3.640625,-0.35802740527711796,0.6917655332787218
g053_weak_distractor,53,weak_distractor,competition,qwen,21,2,current_R,-5.5,-3.2957880217713154,0.3964840092181819
g053_competition_balanced,53,competition_balanced,competition,qwen,21,2,current_R,-7.203125,-3.411954368691859,0.38492026962062126
g053_direct_conflict,53,direct_conflict,competition,qwen,21,2,current_R,-9.046875,-3.4295748621331095,0.3831771904045139
g053_closure_update,53,closure_update,closure,qwen,21,2,current_R,-8.734375,-4.024179949832243,0.3263504215505676
g053_closure_override,53,closure_override,closure,qwen,21,2,current_R,-6.609375,-3.4605690748377915,0.3801184370841886
g053_exception_override,53,exception_override,closure,qwen,21,2,current_R,-5.171875,-2.526573541984576,0.4754038717467441
g064_clean,64,clean,stable,qwen,21,2,current_R,2.546875,-2.8838437698941104,0.4383481986660362
g064_redundant,64,redundant,stable,qwen,21,2,current_R,3.21875,-3.325198344752837,0.3935448496713612
g064_irrelevant,64,irrelevant,stable,qwen,21,2,current_R,-0.03125,-2.6134354345463833,0.4663538738821405
g064_paraphrase,64,paraphrase,stable,qwen,21,2,current_R,3.546875,-5.2076438840690695,0.2279991958209246
g064_weak_distractor,64,weak_distractor,competition,qwen,21,2,current_R,0.15625,-2.9857879714525737,0.4278814861375473
g064_competition_balanced,64,competition_balanced,competition,qwen,21,2,current_R,-1.890625,-3.4112089788453632,0.3849940716298387
g064_direct_conflict,64,direct_conflict,competition,qwen,21,2,current_R,-1.5,-3.275084271328636,0.3985575716371545
g064_closure_update,64,closure_update,closure,qwen,21,2,current_R,-1.609375,-3.7569147519370514,0.3513814432698894
g064_closure_override,64,closure_override,closure,qwen,21,2,current_R,-6.859375,-3.2680923367606214,0.39925866837621743
g064_exception_override,64,exception_override,closure,qwen,21,2,current_R,-4.515625,-3.5544352316425654,0.3709137453585657
g067_clean,67,clean,stable,qwen,21,2,current_R,-2.265625,-2.5400753641649008,0.47399592685130615
g067_redundant,67,redundant,stable,qwen,21,2,current_R,-0.171875,-3.2191534170509066,0.40417730017624925
g067_irrelevant,67,irrelevant,stable,qwen,21,2,current_R,-1.765625,-3.5175994760748637,0.3745151795092828
g067_paraphrase,67,paraphrase,stable,qwen,21,2,current_R,2.203125,-2.9304548230806122,0.4335552042798717
g067_weak_distractor,67,weak_distractor,competition,qwen,21,2,current_R,-2.453125,-3.1945178865723887,0.40666067867815936
g067_competition_balanced,67,competition_balanced,competition,qwen,21,2,current_R,-3.828125,-3.4644798604340723,0.3797331598329668
g067_direct_conflict,67,direct_conflict,competition,qwen,21,2,current_R,-6.40625,-3.5851043033390266,0.3679261185922885
g067_closure_update,67,closure_update,closure,qwen,21,2,current_R,-5.578125,-3.8723202565275088,0.34046266252559626
g067_closure_override,67,closure_override,closure,qwen,21,2,current_R,-5.84375,-3.557253163463039,0.37063882022996514
