null_type,null_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
lag1_matched_markov_donor,165,-0.023219838738441467,-0.0057665458880364895,-0.2429105043411255,-0.025297539308667183,-0.018631711602211,0.9677471401554132,0.9473770329314138,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,165,-0.023922085762023926,-0.005922768265008926,-0.24513256549835205,-0.02491147816181183,-0.01960355043411255,0.927769224638039,0.894651659755174,arithmetic_addition,qwen,1802
independent_layer_donor,166,-0.023384233936667442,-0.005876720417290926,-0.2431402951478958,-0.023532405495643616,-0.018752925097942352,0.9676362848405117,0.946523512488376,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,166,-0.02330057881772518,-0.005607031285762787,-0.24293802678585052,-0.025297539308667183,-0.018570968881249428,0.9672685999740112,0.9464910035994144,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,166,-0.024008071050047874,-0.006098747253417969,-0.24552367627620697,-0.024975789710879326,-0.01970829628407955,0.9295736008760119,0.9001234275058175,arithmetic_addition,qwen,1802
independent_layer_donor,167,-0.02325928397476673,-0.005624865647405386,-0.24304862320423126,-0.02344345487654209,-0.018753433600068092,0.967983153565409,0.9491257677917373,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,167,-0.023481279611587524,-0.006095910910516977,-0.2431117296218872,-0.025297539308667183,-0.018689526244997978,0.9675087667179956,0.9459662964884615,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,167,-0.0244998037815094,-0.006351475138217211,-0.24589024484157562,-0.024925166741013527,-0.01965721882879734,0.9336044056588786,0.9021630988347468,arithmetic_addition,qwen,1802
independent_layer_donor,168,-0.023266052827239037,-0.0065473951399326324,-0.2429988533258438,-0.023453211411833763,-0.018752338364720345,0.9669510545173434,0.9461010921297217,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,168,-0.023446233943104744,-0.006194294895976782,-0.24308092892169952,-0.025297537446022034,-0.018559357151389122,0.9667042013838447,0.9454341520203848,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,168,-0.023732339963316917,-0.006120478268712759,-0.24506425857543945,-0.0249240230768919,-0.019663356244564056,0.9296883686546487,0.8996722380699778,arithmetic_addition,qwen,1802
independent_layer_donor,169,-0.023233629763126373,-0.006269732024520636,-0.2429402619600296,-0.023421483114361763,-0.018782319501042366,0.9666832603195483,0.9460970695569667,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,169,-0.0236287172883749,-0.006329154595732689,-0.24328327178955078,-0.025297539308667183,-0.018565533682703972,0.968444101403492,0.9456135067497922,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,169,-0.023691819980740547,-0.005911132786422968,-0.24502919614315033,-0.024916447699069977,-0.019615741446614265,0.9303418388765753,0.897130556304289,arithmetic_addition,qwen,1802
independent_layer_donor,170,-0.023791834712028503,-0.006206994876265526,-0.24360185861587524,-0.023520298302173615,-0.01871999353170395,0.9688213952855316,0.949108942749409,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,170,-0.0231912974268198,-0.0057769292034208775,-0.24280564486980438,-0.02529754303395748,-0.01862454228103161,0.9688346463727181,0.9466141741790353,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,170,-0.024291737005114555,-0.006094174925237894,-0.24555325508117676,-0.024961845949292183,-0.019654298201203346,0.9280337012215936,0.8952679793033503,arithmetic_addition,qwen,1802
independent_layer_donor,171,-0.023716555908322334,-0.005967810750007629,-0.243418887257576,-0.023433098569512367,-0.018664781004190445,0.9670401847461632,0.9468083520740528,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,171,-0.023940712213516235,-0.006072259042412043,-0.24357502162456512,-0.02529754303395748,-0.01861753687262535,0.9673523436733682,0.9455963333945833,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,171,-0.023676646873354912,-0.00595130817964673,-0.24512548744678497,-0.024950258433818817,-0.01972953975200653,0.9322412912402988,0.8988598316602939,arithmetic_addition,qwen,1802
independent_layer_donor,172,-0.023529527708888054,-0.006028909236192703,-0.24321193993091583,-0.02345065027475357,-0.018858900293707848,0.9658872617101991,0.9451307479530522,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,172,-0.023602887988090515,-0.006022395566105843,-0.2433641105890274,-0.025297539308667183,-0.018657000735402107,0.968545387059287,0.9461331536448211,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,172,-0.02388380654156208,-0.006049990653991699,-0.24512065947055817,-0.024956179782748222,-0.019600162282586098,0.9317602737148939,0.8980706958002873,arithmetic_addition,qwen,1802
independent_layer_donor,173,-0.023474112153053284,-0.005930319428443909,-0.2431601732969284,-0.0233998391777277,-0.018746864050626755,0.9686289401867618,0.9471569158522121,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,173,-0.023431992158293724,-0.00581459840759635,-0.24310128390789032,-0.025297539308667183,-0.018716013059020042,0.9680844841430705,0.946507833121609,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,173,-0.02394781820476055,-0.006108999252319336,-0.24526505172252655,-0.024915019050240517,-0.019637081772089005,0.9301313961157074,0.8985266246138321,arithmetic_addition,qwen,1802
independent_layer_donor,174,-0.023640433326363564,-0.006145436316728592,-0.24335865676403046,-0.023449504747986794,-0.01861822046339512,0.9678626020035012,0.9449942354206501,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,174,-0.022784678265452385,-0.005914514418691397,-0.2423655390739441,-0.025297539308667183,-0.018604382872581482,0.9673789439443063,0.9472889768058473,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,174,-0.02391297183930874,-0.00609264150261879,-0.24520568549633026,-0.02491510473191738,-0.01961195468902588,0.9309074723720655,0.8989012738271738,arithmetic_addition,qwen,1802
independent_layer_donor,175,-0.024065589532256126,-0.006373818498104811,-0.2438187152147293,-0.023548254743218422,-0.01872894912958145,0.9682708509766066,0.9469474152115257,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,175,-0.023485371842980385,-0.006417655851691961,-0.24308066070079803,-0.025297537446022034,-0.018527572974562645,0.9685632500908012,0.9471437613352318,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,175,-0.023804405704140663,-0.006025691982358694,-0.2452068328857422,-0.024910112842917442,-0.01965969055891037,0.9310836402697171,0.898234709476692,arithmetic_addition,qwen,1802
independent_layer_donor,176,-0.02380170114338398,-0.0061692786403000355,-0.24360692501068115,-0.023491838946938515,-0.018734868615865707,0.9680056900241221,0.9504584572617606,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,176,-0.023634620010852814,-0.006097251083701849,-0.24328704178333282,-0.025297537446022034,-0.018584484234452248,0.9675106098314826,0.9465390013098743,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,176,-0.023446574807167053,-0.0059396796859800816,-0.24475599825382233,-0.0249113067984581,-0.01971731334924698,0.9316476438373683,0.9010033533827161,arithmetic_addition,qwen,1802
independent_layer_donor,177,-0.023327307775616646,-0.006019394379109144,-0.24302823841571808,-0.02336663007736206,-0.018727002665400505,0.9679767024837164,0.9447565298998051,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,177,-0.023462340235710144,-0.0060635716654360294,-0.24309669435024261,-0.025297539308667183,-0.018588827922940254,0.96678212332357,0.9469732211359523,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,177,-0.02386842668056488,-0.0059454068541526794,-0.24541954696178436,-0.024928318336606026,-0.01972961239516735,0.9328155660022454,0.8971934654929133,arithmetic_addition,qwen,1802
independent_layer_donor,178,-0.023409320041537285,-0.005965063348412514,-0.24305827915668488,-0.023376913741230965,-0.01870748959481716,0.9676505041797085,0.947972196475548,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,178,-0.02349923551082611,-0.006065148860216141,-0.2431703805923462,-0.025297537446022034,-0.018609637394547462,0.9687213487659513,0.9476361813919459,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,178,-0.023519068956375122,-0.005863703787326813,-0.24495981633663177,-0.024940839037299156,-0.019725417718291283,0.9326302010319435,0.90251037176021,arithmetic_addition,qwen,1802
independent_layer_donor,179,-0.02398516796529293,-0.006110068876296282,-0.24386517703533173,-0.02357528544962406,-0.018823256716132164,0.9694044783660994,0.9494048368795543,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,179,-0.02317022532224655,-0.005815926939249039,-0.24283169209957123,-0.025297537446022034,-0.018550412729382515,0.96852563453976,0.9451234849157558,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,179,-0.02356020174920559,-0.006010936573147774,-0.2449725866317749,-0.024952389299869537,-0.01967753656208515,0.931685021376949,0.8997031359238251,arithmetic_addition,qwen,1802
independent_layer_donor,180,-0.02320696972310543,-0.0059210918843746185,-0.24303114414215088,-0.023497745394706726,-0.018761074170470238,0.9679194227276481,0.9458702387950794,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,180,-0.0233994722366333,-0.006007869262248278,-0.24304914474487305,-0.025297539308667183,-0.018600784242153168,0.966796458157799,0.9473211720990168,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,180,-0.023822560906410217,-0.006228154990822077,-0.24522988498210907,-0.024939991533756256,-0.019672444090247154,0.9316053364736178,0.8989083307248477,arithmetic_addition,qwen,1802
independent_layer_donor,181,-0.023328915238380432,-0.005943892989307642,-0.24315722286701202,-0.023433709517121315,-0.01880936324596405,0.9693746240964254,0.9486283675380563,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,181,-0.02343902550637722,-0.006093302275985479,-0.24302057921886444,-0.025297537446022034,-0.01853606291115284,0.9665716184766231,0.9463514007328819,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,181,-0.023818230256438255,-0.006055014207959175,-0.24515599012374878,-0.024910688400268555,-0.01965177059173584,0.9318016014054272,0.8992688848326568,arithmetic_addition,qwen,1802
independent_layer_donor,182,-0.023105552420020103,-0.006066335365176201,-0.24286949634552002,-0.02346252091228962,-0.018737075850367546,0.9677643374831568,0.9465342238333155,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,182,-0.023005403578281403,-0.0057298652827739716,-0.24270229041576385,-0.025297539308667183,-0.0185829047113657,0.967438744287713,0.9463052665632813,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,182,-0.024173034355044365,-0.006284857168793678,-0.2454354166984558,-0.024917298927903175,-0.019661959260702133,0.9295090564489787,0.8990648270678787,arithmetic_addition,qwen,1802
independent_layer_donor,183,-0.02325618267059326,-0.00588748836889863,-0.24293918907642365,-0.023422738537192345,-0.018701016902923584,0.9681159407182062,0.9482209739647103,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,183,-0.02361121214926243,-0.006051776930689812,-0.24321746826171875,-0.025297539308667183,-0.01863708347082138,0.967744167647877,0.9459681217447637,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,183,-0.023882605135440826,-0.006246098782867193,-0.24534152448177338,-0.024952992796897888,-0.019651301205158234,0.9335075871431994,0.9032384031881878,arithmetic_addition,qwen,1802
independent_layer_donor,184,-0.023348549380898476,-0.005784656386822462,-0.24301917850971222,-0.023434394970536232,-0.01874110847711563,0.9667879364037156,0.9454474090533485,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,184,-0.02334052324295044,-0.006018325686454773,-0.24289639294147491,-0.025297539308667183,-0.018592720851302147,0.9677454837272733,0.9458510109361078,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,184,-0.023851586505770683,-0.006075570359826088,-0.24519337713718414,-0.02494877576828003,-0.019641349092125893,0.9310344523906976,0.9022912636137616,arithmetic_addition,qwen,1802
independent_layer_donor,185,-0.023538315668702126,-0.00656141759827733,-0.24324624240398407,-0.023459473624825478,-0.018777018412947655,0.9688325718201319,0.9470400911817134,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,185,-0.02348627708852291,-0.006030952092260122,-0.24318988621234894,-0.025297539308667183,-0.018603676930069923,0.968690032826224,0.9474405046797966,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,185,-0.023421213030815125,-0.005919548217207193,-0.2447911947965622,-0.024922693148255348,-0.019667915999889374,0.9316266742681705,0.8992075204166706,arithmetic_addition,qwen,1802
independent_layer_donor,186,-0.023499831557273865,-0.006195956375449896,-0.2432301789522171,-0.023418763652443886,-0.018808215856552124,0.9673136853842575,0.9496191366479844,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,186,-0.02325865626335144,-0.005701479036360979,-0.24290825426578522,-0.025297539308667183,-0.01858312450349331,0.9690644087960132,0.9483829715807212,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,186,-0.023731110617518425,-0.006125482264906168,-0.24511857330799103,-0.024945855140686035,-0.019714144989848137,0.9306270534116037,0.9010683582675056,arithmetic_addition,qwen,1802
independent_layer_donor,187,-0.023627793416380882,-0.006032096222043037,-0.24336016178131104,-0.023522457107901573,-0.01872372068464756,0.9682938968916711,0.9466024381815898,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,187,-0.023054182529449463,-0.005683803465217352,-0.24272990226745605,-0.025297539308667183,-0.018575528636574745,0.9664118799263782,0.9465375735303092,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,187,-0.0236495528370142,-0.005782324820756912,-0.24508541822433472,-0.02496260404586792,-0.019698116928339005,0.9338931805169463,0.9008189511380735,arithmetic_addition,qwen,1802
independent_layer_donor,188,-0.023678714409470558,-0.006164349149912596,-0.24343566596508026,-0.023416629061102867,-0.01863645762205124,0.9680907705872901,0.9477880649787377,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,188,-0.023187527433037758,-0.005345731507986784,-0.24279005825519562,-0.025297539308667183,-0.01861605979502201,0.9670533405072066,0.9449574000552629,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,188,-0.023987362161278725,-0.006210813764482737,-0.2454548329114914,-0.02493016980588436,-0.01968301646411419,0.9340235149820351,0.9018593170953143,arithmetic_addition,qwen,1802
independent_layer_donor,189,-0.023224318400025368,-0.005947943311184645,-0.2429104447364807,-0.02336462400853634,-0.01870051585137844,0.9680241651011474,0.9444803158939887,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,189,-0.023436645045876503,-0.005912533029913902,-0.24306733906269073,-0.025297539308667183,-0.018582355231046677,0.9670292024714542,0.9464102837786679,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,189,-0.024096304550766945,-0.006236365530639887,-0.24548763036727905,-0.024909013882279396,-0.019703447818756104,0.9303594862116104,0.9039464249712983,arithmetic_addition,qwen,1802
independent_layer_donor,190,-0.02342374622821808,-0.00605302257463336,-0.24307911098003387,-0.023478789255023003,-0.018700122833251953,0.9666619298974402,0.9473844929988476,arithmetic_addition,qwen,1802
lag1_matched_markov_donor,190,-0.022995619103312492,-0.00601545162498951,-0.24254077672958374,-0.02529754303395748,-0.0185969527810812,0.9662351377040239,0.9446726972608647,arithmetic_addition,qwen,1802
contiguous_block_donor_k4,190,-0.02381671778857708,-0.006194632966071367,-0.2451838254928589,-0.024929797276854515,-0.019652964547276497,0.9331130618170195,0.905675536995803,arithmetic_addition,qwen,1802
independent_layer_donor,191,-0.023172453045845032,-0.005661764647811651,-0.24289570748806,-0.023528695106506348,-0.018753154203295708,0.9681860982358004,0.9481092106239857,arithmetic_addition,qwen,1802
